Test ID,easting__N,northing__,GWD (m),Elevation,L (m),Slope (%),PGA (g),4m_Qtn_med,4m_Qtn_std,4m_Qtncs_m,4m_Qtncs_s,4m_Ic_med,4m_Ic_std,Target,CM pred
43739.000000000000000,1574944.129999999655411,5184810.580000000074506,1.274946451187134,2.129719734191895,1520.266990625296103,0.142425581812859,0.397167950868607,131.426566153271409,48.805180225679329,140.596951677537959,30.800221500837328,1.684596335943419,0.315609127282325,1,TP
38707.000000000000000,1574944.989999999990687,5184753.950000000186265,1.476430535316467,2.226715087890625,1483.922478151680707,1.819276213645935,0.397167950868607,133.192947343566317,52.235561392699005,140.240621117487848,33.826196924318893,1.648866997052619,0.225757968786232,1,TP
34644.000000000000000,1574945.000000000000000,5184754.000000000000000,1.476430535316467,2.226715087890625,1483.939768714867341,1.819276213645935,0.397167950868607,133.192947343566317,52.235561392699005,140.240621117487848,33.826196924318893,1.648866997052619,0.225757968786232,1,TP
34645.000000000000000,1574951.600000000093132,5184724.799999999813735,1.961728096008301,2.652082204818726,1458.742883773353242,2.604229688644409,0.400288015604019,134.963558459747190,45.754532870245725,134.963558459747190,26.993329252829906,1.645773051125436,0.340851420420176,1,FN
38708.000000000000000,1574951.669999999925494,5184724.799999999813735,1.961728096008301,2.652082204818726,1458.654985239004873,2.604229688644409,0.400288015604019,134.963558459747190,45.754532870245725,134.963558459747190,26.993329252829906,1.645773051125436,0.340851420420176,1,FN
33252.000000000000000,1574953.194499999983236,5184614.983719999901950,1.540102124214172,2.598547697067261,1401.293912598001498,0.959357500076294,0.403432130813599,119.419233432661287,72.468422803985561,123.826556323260689,51.542665048029100,1.627245689988617,0.787589868040468,0,TN
43740.000000000000000,1574963.729999999981374,5184817.370000000111759,1.417785644531250,2.261754274368286,1501.037692250991313,0.181400254368782,0.397167950868607,124.023921701316752,45.677603684484758,136.704493215720760,29.322266873930520,1.777543122475762,0.231234621954936,1,TP
43738.000000000000000,1574964.330000000074506,5184790.790000000037253,1.368857860565186,1.986423015594482,1482.893282719897115,1.211723089218140,0.397167950868607,128.427135619501826,33.886932566412767,134.286741792854315,22.724389008940967,1.712812318924897,0.163062349766509,1,TP
17688.000000000000000,1574970.593499999959022,5184787.808770000003278,1.368857860565186,1.952880024909973,1473.343825713772958,1.211723089218140,0.397167950868607,125.298228856489246,28.063310086796641,126.094950326709522,18.105060366715385,1.638429169469776,0.150439494478859,1,TP
17643.000000000000000,1574978.513279999839142,5184633.639240000396967,1.639913082122803,2.458633899688721,1376.920907713346878,1.608679294586182,0.400288015604019,139.344091815330216,61.684228449758024,139.694376078317418,45.723157041914114,1.640744845553681,0.313054686093014,0,TN
40731.000000000000000,1574979.000000000000000,5184827.000000000000000,1.417785644531250,2.259871006011963,1489.232213489852711,0.515836894512177,0.397167950868607,117.912401404353005,34.490762638745927,118.357387242259350,25.063228782751484,1.596169337558879,0.225628226109063,1,TP
40011.000000000000000,1574980.703289999859408,5184675.613450000062585,2.287996053695679,3.104908943176270,1395.079051009429577,1.182376384735107,0.400288015604019,123.464425673274093,42.164006349854155,126.566957366946312,24.060236969711600,1.638167449733135,0.340408083891035,1,FN
25663.000000000000000,1574981.260000000009313,5184545.620000000111759,1.862063407897949,2.806289196014404,1336.449126650953076,0.235652625560760,0.403432130813599,161.329966394601144,61.584845188775724,161.329966394601144,39.930790305725260,1.620235649443833,0.415688875789137,0,TN
40734.000000000000000,1574982.000000000000000,5184804.000000000000000,1.368857860565186,2.302582740783691,1470.093943835808204,0.900339066982269,0.397167950868607,119.367279265257821,53.152202709244101,121.743564356435641,40.816399077768239,1.601340531703590,0.168208050168973,1,TP
33312.000000000000000,1574987.054010000079870,5184576.794110000133514,1.809411287307739,2.776405572891235,1340.759494491189571,0.511037528514862,0.403432130813599,94.479293318242583,64.087335074402560,102.049808907721982,40.624408054740854,1.684679275907033,0.460896589396348,0,TN
25665.000000000000000,1574991.820000000065193,5184544.740000000223517,1.962589025497437,2.852240085601806,1322.103184287796694,0.235652625560760,0.403432130813599,114.394620046695735,57.822675949607252,131.078503090947834,36.342878947064570,1.728069267605629,0.515880928829499,0,TN
37962.000000000000000,1574993.568720000097528,5184520.844320000149310,1.977387666702271,2.868956327438353,1311.429265656450525,0.388143658638000,0.403432130813599,91.411815075788439,59.137793110615185,105.413109984579137,38.040544220936432,1.755475474554799,0.323361101342397,0,TN
22298.000000000000000,1574997.479999999981374,5184643.910000000149012,2.087969303131104,2.848798036575317,1357.440363314898150,1.883031487464905,0.400288015604019,137.719872219580424,46.346291142036847,137.719872219580424,32.992079915106729,1.502293339969218,0.365871670025473,1,FN
22297.000000000000000,1574998.209999999962747,5184665.019999999552965,2.282222986221313,3.029010772705078,1367.229966611991358,0.855994880199432,0.400288015604019,123.135598436194215,41.145666125007637,123.620802706678518,29.911668413248609,1.572158592996958,0.271710618808300,1,FN
27710.000000000000000,1574999.618470000103116,5184611.824519999325275,1.959152460098267,2.764889955520630,1339.416577080458637,1.441653966903687,0.403432130813599,148.296375749561378,66.216290064089591,151.251674434994527,44.922462705967504,1.501870643040943,0.429833335737205,0,TN
17184.000000000000000,1575001.222700000042096,5184720.055819999426603,1.623625993728638,2.313437223434448,1393.918356983793956,2.761041879653931,0.400288015604019,128.866449156505752,41.748442680855682,128.866449156505752,30.002143070241498,1.565473167640578,0.311215240844716,1,FN
50446.000000000000000,1575004.158670000033453,5184826.297220000065863,1.381860971450806,2.178912878036499,1458.774653482371832,0.510254561901093,0.397167950868607,116.182602544448315,38.344104041980970,116.182602544448315,23.165864890115039,1.603718727954770,0.241076460687642,1,TP
6299.000000000000000,1575007.924550000112504,5184483.848419999703765,1.834730982780457,2.891213893890381,1280.704493237653878,1.085586547851562,0.406612396240234,140.733887761803203,54.295257190843955,144.610589690655473,38.541710528801005,1.624733130567440,0.255030794381936,0,TN
22299.000000000000000,1575010.330000000074506,5184666.169999999925494,2.282222986221313,3.090821027755737,1352.396633800946574,0.830984652042389,0.400288015604019,113.208530644290519,43.780368753370283,115.921441586000512,29.094675472043072,1.610725907976752,0.316108829057535,0,TN
43757.000000000000000,1575020.199999999953434,5184641.400000000372529,2.161094188690186,2.790168285369873,1327.018499813633980,2.454272985458374,0.402736335992813,134.741265341758435,40.965696848203280,135.124527605208584,23.513009192126869,1.633474004421411,0.322202425372344,0,TN
27823.000000000000000,1575036.537079999921843,5184511.785880000330508,2.104935646057129,3.077856540679932,1251.001161685707302,0.609511911869049,0.405888289213181,125.520376881112810,71.816644737264696,125.805974959136250,52.585427410583293,1.533895958625515,0.445318536084613,0,TN
30102.000000000000000,1575037.000000000000000,5184594.000000000000000,1.844150543212891,2.714781045913696,1282.722590546798529,0.904006361961365,0.405888289213181,133.699276813569838,110.914791103530959,133.699276813569838,53.266278506462363,1.626838997205607,0.364633948917046,0,TN
43758.000000000000000,1575037.000000000000000,5184663.099999999627471,2.112471342086792,2.826687335968018,1316.885817441577956,1.983669638633728,0.402736335992813,125.165753348855006,27.263513371820263,125.165753348855006,20.243610548330981,1.616571540235913,0.129344008258102,0,TN
18962.000000000000000,1575037.101810000138357,5184548.163759999908507,1.826566576957704,2.401620149612427,1263.401040467454095,1.285456776618958,0.405888289213181,174.249828464353186,44.817604733277463,174.249828464353186,34.390504180633940,1.488274407068694,0.181816279882281,0,TN
20925.000000000000000,1575037.101810000138357,5184548.163759999908507,1.826566576957704,2.401620149612427,1263.401040467454095,1.285456776618958,0.405888289213181,174.249828464353186,44.817604733277463,174.249828464353186,34.390504180633940,1.488274407068694,0.181816279882281,0,TN
29280.000000000000000,1575038.000000000000000,5184601.000000000000000,1.841656923294067,2.713583230972290,1284.603583246068183,0.904006361961365,0.405888289213181,134.775067632458160,98.978637336563153,134.994147449327926,48.707107185355170,1.656512758151730,0.396384439295204,0,TN
4666.000000000000000,1575043.537849999964237,5184623.154509999789298,1.564909458160400,2.345477581024170,1287.971756348762028,0.196051493287086,0.405888289213181,121.366707072296947,53.104635039414724,123.704902986446882,38.519260292400581,1.549821640489582,0.362143855183939,0,TN
25156.000000000000000,1575044.000000000000000,5184685.000000000000000,1.640043377876282,2.297149419784546,1320.171921221928642,2.041700363159180,0.402736335992813,122.370214072230681,35.015124967796396,126.171824144001349,22.832781743975143,1.682891244121800,0.163721678490720,0,TN
43887.000000000000000,1575067.820000000065193,5184528.259999999776483,1.694537162780762,2.442593574523926,1215.184164256915210,1.946568846702576,0.405888289213181,119.378175213044514,83.506794694616772,124.102577963624555,47.273604140155498,1.593790462794321,0.481429144753001,0,TN
30104.000000000000000,1575069.939999999944121,5184789.540000000037253,1.507806062698364,2.147447824478149,1354.966531936788897,1.524629592895508,0.399596095085144,151.620202444077734,36.740424068254498,153.794219386403114,25.393524434738367,1.672197628819288,0.163330900146987,1,TP
4982.000000000000000,1575072.499259999953210,5184474.393290000036359,1.577517986297607,2.617913007736206,1191.034386034727504,2.644840955734253,0.409068912267685,150.150799150046623,85.798083412435631,150.150799150046623,48.659189000378113,1.473383582110031,0.464967371764225,0,TN
28541.000000000000000,1575073.199999999953434,5184694.500000000000000,1.255047798156738,2.126682996749878,1289.245373433650911,1.380753397941589,0.402736335992813,143.216792286162530,33.050955538283766,143.216792286162530,22.711528063363186,1.588710033515139,0.162984214263614,0,TN
4984.000000000000000,1575075.445649999659508,5184602.703089999966323,1.747346997261047,2.529650688171387,1236.915883632420901,1.018433570861816,0.405888289213181,146.996270890636197,66.995042224539148,147.005614795534200,38.657723777939076,1.519066816786996,0.337453700229580,0,TN
25691.000000000000000,1575077.100000000093132,5184737.599999999627471,1.305158615112305,2.114336013793945,1311.291183911229609,0.807624936103821,0.402736335992813,146.734014263581059,37.843923744606926,146.734014265169577,29.378688518647810,1.660978494676989,0.171725918659608,1,TP
25692.000000000000000,1575077.399999999906868,5184723.400000000372529,1.249742269515991,1.893905758857727,1301.826036267987547,0.071370780467987,0.402736335992813,144.246858175749395,47.535207949716686,144.251250970041269,31.056585816704111,1.635389415591600,0.293361385916346,1,TP
17677.000000000000000,1575077.502940000034869,5184704.103419999592006,1.255047798156738,1.837335705757141,1289.707458703236625,1.380753397941589,0.402736335992813,147.374900081240185,46.574242440410252,147.374900081240185,33.797712405220864,1.568817775046425,0.330887662371303,0,TN
43888.000000000000000,1575077.669999999925494,5184528.209999999962747,1.694537162780762,2.456794261932373,1202.108571954575154,0.992008626461029,0.405888289213181,130.185850255170038,49.507771444994432,130.185850255170038,32.180402776405302,1.512938948263378,0.419110859243876,0,TN
30108.000000000000000,1575077.870000000111759,5184814.250000000000000,1.418777227401733,2.260019302368164,1363.330593521966648,0.824107468128204,0.399596095085144,143.469909445817535,36.693284899276009,147.026324559014995,28.974076250915200,1.639330018790933,0.189664582256821,1,TP
29288.000000000000000,1575079.479999999981374,5184646.709999999962747,1.576897859573364,2.382346391677856,1254.201320314069790,0.218490436673164,0.402736335992813,139.429032887867578,35.861443470744454,141.479589471821441,22.149262524079198,1.667841135994685,0.224789694611742,0,TN
43892.000000000000000,1575082.189999999944121,5184795.940000000409782,1.507806062698364,2.114774703979492,1345.018258255171077,1.158615231513977,0.399596095085144,149.044949671505236,30.671969528015889,149.044949671505236,23.268250369961162,1.443229328200180,0.162448440992410,1,TP
22350.000000000000000,1575082.280000000027940,5184669.769999999552965,1.457410335540771,2.250092029571533,1263.482262947795562,0.424546152353287,0.402736335992813,137.547068672091569,38.463395459329035,137.547068672091569,30.282181782860231,1.454883148848796,0.296139528990857,0,TN
4713.000000000000000,1575085.578119999961928,5184791.699260000139475,1.507806062698364,2.134371995925903,1337.996608481523253,1.158615231513977,0.399596095085144,147.379954025624698,19.086359082898340,147.379954025624698,16.987915079676821,1.558569120732901,0.084397648347918,1,TP
29285.000000000000000,1575085.629999999655411,5184630.849999999627471,1.589925527572632,2.390904664993286,1237.957852171708964,0.267730623483658,0.402736335992813,135.685121233713403,47.773892429571390,138.399298813813374,27.298214832623319,1.660662919991535,0.353646070919892,0,TN
22351.000000000000000,1575092.750000000000000,5184682.030000000260770,1.481057047843933,2.251956939697266,1257.536779792817924,1.494762539863586,0.402736335992813,151.198741352441061,19.686499851930176,151.198741352441061,17.831696927372246,1.528221804652200,0.096343203614575,0,TN
43647.000000000000000,1575096.010000000009313,5184717.019999999552965,1.487533092498779,2.168891191482544,1275.018675304404724,1.498773694038391,0.402736335992813,133.033216028654067,42.464479854912717,133.033216028654067,28.688579261667897,1.574560743488888,0.249001836968283,1,FN
4981.000000000000000,1575103.395989999873564,5184530.721780000254512,1.586341857910156,2.328535556793213,1169.035545194687757,1.109703779220581,0.405888289213181,131.641338779196445,32.394586813897874,131.641338779196445,21.371955531356498,1.519747835831579,0.284030238637647,0,TN
4649.000000000000000,1575108.426250000018626,5184413.437830000184476,0.846886038780212,1.718924283981323,1127.154038179250847,0.738023936748505,0.409068912267685,63.968175206044243,45.822732345872240,103.198162385542361,25.402364249071258,1.906249546767590,0.365731790684159,0,TN
25167.000000000000000,1575111.312110000057146,5184756.948919999413192,1.505043983459473,2.257682085037231,1283.075582158636053,0.843724012374878,0.399596095085144,115.875152302376591,31.770875165913857,122.000249383099842,20.785484710149746,1.706623507326393,0.187168265546255,1,TP
37112.000000000000000,1575115.120000000111759,5184819.580000000074506,1.327330112457275,2.215149402618408,1324.141574271565787,2.552774429321289,0.399596095085144,151.882451637005857,58.065118830168494,156.368951665042630,44.186267085165795,1.671091663423635,0.284697609871671,1,TP
37111.000000000000000,1575116.370000000111759,5184785.019999999552965,1.308411836624146,2.087547302246094,1296.999232381685488,0.761764526367188,0.399596095085144,137.876362056308722,46.219663240452611,147.349333076902184,31.289546601469823,1.711316998679356,0.162889514970488,1,TP
38480.000000000000000,1575118.246400000061840,5184499.760819999501109,1.597990274429321,2.345124721527100,1137.893634255831785,0.397090494632721,0.409068912267685,144.378553693484889,74.451413218306499,144.423327478979388,41.941073692409439,1.564484857684445,0.301114212033676,0,TN
37119.000000000000000,1575127.219999999972060,5184632.169999999925494,1.550678968429565,2.353412866592407,1185.873487036407823,0.634793758392334,0.402736335992813,120.988808730971797,25.112067538898739,121.470032084124412,22.865335521481200,1.614198619948586,0.119509303855795,0,TN
37118.000000000000000,1575128.479999999981374,5184616.959999999962747,1.550678968429565,2.238096475601196,1176.096906975064030,1.218235611915588,0.405888289213181,140.449209942091500,34.086570338107506,140.449209942091500,25.555233400390307,1.487769252694342,0.176836385721816,0,TN
16972.000000000000000,1575131.888629999943078,5184396.414839999750257,1.298338651657104,2.352112293243408,1091.863418647309800,2.672034978866577,0.409068912267685,67.397409166305891,55.754310425669118,107.578803941076430,32.339422027071258,1.975986685703116,0.448436690955382,0,TN
16971.000000000000000,1575135.870610000099987,5184412.866359999403358,0.803721427917480,1.538705229759216,1089.683701186171675,1.833517074584961,0.411497533321381,116.866060340146049,61.649229307287762,134.341058501646415,38.749918291235133,1.840900393123590,0.538210370545892,0,TN
25704.000000000000000,1575137.800000000046566,5184500.959999999962747,1.602313280105591,2.336185693740845,1112.294095499663626,0.192379549145699,0.411497533321381,125.634609841447300,22.656311384767871,126.035054731443239,16.341273794510872,1.595248087278681,0.118053536377124,0,TN
32773.000000000000000,1575140.554269999964163,5184699.083940000273287,1.555778741836548,2.191109657287598,1209.187866469142818,0.562798142433167,0.405153751373291,138.573424131909661,51.008826638342136,138.573424131909661,33.537726164783976,1.560140029175537,0.364341978028384,0,TN
33311.000000000000000,1575141.576409999979660,5184597.468299999833107,1.582794904708862,1.986487746238708,1149.289726111261416,1.515230774879456,0.408313572406769,103.931280447832933,22.251315765785648,112.099009900990126,13.437158663697762,1.738395083109972,0.140872574733250,0,TN
17679.000000000000000,1575144.557120000012219,5184670.427790000103414,1.372362613677979,2.009072542190552,1186.333968710459203,0.398391485214233,0.405153751373291,130.111837835234127,52.883058315624091,130.111842173552134,37.568709632309130,1.629860167828678,0.246630739522320,0,TN
32776.000000000000000,1575147.130050000036135,5184713.879130000248551,1.565967321395874,2.238477468490601,1210.890212251757021,0.235401853919029,0.405153751373291,138.007440702254144,50.423285694038562,138.007440702254144,34.387389589006382,1.509650271046375,0.327990860820362,0,TN
41221.000000000000000,1575150.329370000166818,5184789.078180000185966,1.554062128067017,2.203037023544312,1260.502918645032878,0.330357283353806,0.401998221874237,114.651907098701045,40.688350387026965,115.259859075114235,23.379123954666017,1.662110619929172,0.396474252579704,0,TN
43455.000000000000000,1575154.429470000090078,5184729.787569999694824,1.565967321395874,2.266669750213623,1212.904629208988581,0.351219803094864,0.405153751373291,149.235300768544278,55.034911842361069,149.649295032514317,40.076489556832925,1.470441511332451,0.334266342812611,0,TN
41222.000000000000000,1575157.039110000012442,5184811.425890000537038,1.554062128067017,2.177752017974854,1269.960074522230116,0.696310877799988,0.401998221874237,136.984326255786073,33.826841133058707,139.766099860376698,24.011626005868049,1.704559143621727,0.109977784694279,0,TN
32775.000000000000000,1575158.888829999836162,5184704.593539999797940,1.555778741836548,2.323952436447144,1190.529396583870493,0.431863933801651,0.405153751373291,127.969642204757122,51.651586361267327,127.969642204757122,39.060446686603647,1.574528262500076,0.297519898149940,0,TN
37343.000000000000000,1575169.199999999953434,5184570.160000000149012,1.485307455062866,2.204166889190674,1100.260049880968609,1.810874104499817,0.408313572406769,145.132772735313807,34.518138940593573,147.821529491156014,20.343815387947235,1.712842412820112,0.284844847351064,0,TN
10775.000000000000000,1575170.000000000000000,5184682.000000000000000,1.586882948875427,2.228402376174927,1162.323511422266620,0.723628520965576,0.405153751373291,151.651992439203553,56.162228331112146,151.651992439203553,42.261435443445954,1.582132406748168,0.395552243940332,0,TN
4435.000000000000000,1575174.273849999997765,5184753.825640000402927,1.517963886260986,2.135601997375488,1206.537372072232074,1.125480532646179,0.401998221874237,147.980424839110270,48.246724200617024,147.980424839110270,34.009803963742108,1.493996267484170,0.338705171201915,0,TN
30105.000000000000000,1575179.349389999872074,5184791.406440000049770,1.568930864334106,2.226562738418579,1229.000675372850992,0.127090066671371,0.401998221874237,110.458863885535933,38.335179827230256,131.828530478063726,22.105616897165042,1.784251852401746,0.250150286329242,0,TN
50432.000000000000000,1575180.071890000021085,5184463.894749999977648,1.302230119705200,2.392404794692993,1043.357664461877675,1.142205238342285,0.411497533321381,134.020274941692549,41.227455725737450,135.060366388381624,29.384172417534160,1.545617737179990,0.242209634424107,0,TN
20932.000000000000000,1575181.424869999988005,5184548.616169999353588,1.149759650230408,1.898877859115601,1074.314482756107736,0.617144823074341,0.408313572406769,155.882850141963274,9.144680474141204,155.882850141963274,9.144680474141204,1.553038288037190,0.057511025528918,0,TN
18963.000000000000000,1575182.044609999982640,5184549.255929999984801,1.149759650230408,1.898877859115601,1073.801506229788856,0.617144823074341,0.408313572406769,155.882850141963274,9.144680474141204,155.882850141963274,9.144680474141204,1.553038288037190,0.057511025528918,0,TN
50433.000000000000000,1575192.447560000000522,5184462.607660000212491,1.678320646286011,2.426881074905396,1026.364096656003539,1.142205238342285,0.411497533321381,153.050640455782002,23.066320143816370,153.083014216700292,18.863889454868538,1.472145422701752,0.142187954446766,0,TN
30100.000000000000000,1575192.691639999859035,5184571.891080000437796,1.506158709526062,2.075929641723633,1070.877735494011176,1.230197906494141,0.408313572406769,124.125645044346854,35.852307228277958,125.207577689335650,26.177456768324578,1.590836501773341,0.275753929318098,0,TN
51767.000000000000000,1575194.120000000111759,5184781.990000000223517,1.548643827438354,2.282963991165161,1204.869038197212603,0.589842736721039,0.401998221874237,132.968915096121776,40.566718908399707,138.655281165256554,27.669128864843387,1.622784111955535,0.343896569282103,0,TN
40932.000000000000000,1575196.653070000000298,5184637.875000000000000,1.651462674140930,2.311810016632080,1102.163653081047414,0.169193163514137,0.405153751373291,133.130774534006861,45.917804726023348,133.130774534006861,32.872936355778947,1.562695165740321,0.304297712168445,0,TN
40931.000000000000000,1575204.462910000002012,5184603.031109999865294,1.665024518966675,2.358869791030884,1072.294673165193899,0.272512316703796,0.408313572406769,113.965396598573449,65.972198955254399,119.814354524966944,44.187414447571754,1.728046143305819,0.573680143462812,1,FN
23699.000000000000000,1575206.329549999907613,5183808.946840000338852,2.046736717224121,2.447652816772461,555.326562655464613,0.425785541534424,0.430944085121155,63.044847467032383,51.388811101385443,103.528816222607702,30.740393633800121,1.978877362322685,0.745471504603621,1,FN
7645.000000000000000,1575207.182899999897927,5185784.592930000275373,1.080213785171509,3.697681188583374,2263.344501777103687,0.332548052072525,0.374729126691818,38.250000000000000,30.543006332149872,83.912881527726668,17.549001951762481,1.980685876793252,0.307585819216940,0,TN
51752.000000000000000,1575211.850000000093132,5184570.339999999850988,1.506158709526062,2.175754070281982,1045.535354393154194,1.067304372787476,0.408313572406769,139.716871654061663,43.609043665893466,140.041815733341963,29.571693148222408,1.535915166872008,0.365094039000519,0,TN
15685.000000000000000,1575215.308579999953508,5183685.015700000338256,2.118737697601318,2.367121458053589,399.891029926258852,0.183683007955551,0.434205651283264,33.566775710036673,40.466430415496433,85.849298672162320,23.745863569509481,2.293760111655614,0.355426843127040,1,FN
25721.000000000000000,1575218.260000000009313,5184795.589999999850988,1.209136009216309,2.141225576400757,1188.432294210926557,2.684545040130615,0.401998221874237,119.841584158415856,66.885580865697392,128.567695892967834,38.904034493429648,1.767692787466623,0.332744570461272,1,TP
7638.000000000000000,1575226.105720000108704,5185768.699430000036955,1.656910181045532,3.694288492202759,2232.164576910014603,0.237357065081596,0.374729126691818,65.219037171832070,45.269158794251602,96.242920385750196,29.798155750203090,1.861908005334498,0.319073330119445,0,TN
4436.000000000000000,1575226.854460000060499,5184681.055069999769330,1.542395234107971,2.232405900955200,1092.933405467911143,1.797834873199463,0.405153751373291,118.812734193290908,42.848966909837429,118.813347666384558,22.925080967949913,1.644907666326282,0.296102903186271,1,FN
15687.000000000000000,1575227.767789999954402,5183971.333480000495911,1.950851440429688,2.694266080856323,729.581851264003262,0.206962883472443,0.424421221017838,142.834980920359186,34.001275630365967,147.063463402336339,21.541573013491718,1.552884230526214,0.284037516436463,1,FN
4437.000000000000000,1575228.362609999952838,5184748.738570000045002,1.527167081832886,2.251016616821289,1140.114840895907946,1.052813172340393,0.401998221874237,132.356009207102659,49.945508381281435,132.650765698504046,34.492823085416831,1.592319022512671,0.350168720712557,1,TP
