Test ID,easting__N,northing__,GWD (m),Elevation,L (km),Slope (%),PGA (g),qc1Ncs_med,qc1Ncs_std,Ic_med,Ic_std,Target,Displ (m)
38708.0,1574951.67,5184724.8,1.961728096008301,2.652082204818726,1.458654985239005,2.604229688644409,0.400288015604019,134.9635584597472,26.993329252829906,1.645773051125436,0.340851420420176,1,0.54559713602066
33252.0,1574953.1945,5184614.98372,1.540102124214172,2.598547697067261,1.4012939125980015,0.959357500076294,0.403432130813599,123.82655632326068,51.54266504802911,1.627245689988617,0.787589868040468,0,0.1829366832971569
43740.0,1574963.73,5184817.37,1.41778564453125,2.261754274368286,1.5010376922509914,0.181400254368782,0.397167950868607,136.70449321572076,29.32226687393052,1.777543122475762,0.231234621954936,1,0.532478630542755
43738.0,1574964.33,5184790.79,1.368857860565186,1.986423015594482,1.482893282719897,1.21172308921814,0.397167950868607,134.28674179285431,22.724389008940967,1.712812318924897,0.163062349766509,1,0.5125102400779721
17688.0,1574970.5935,5184787.80877,1.368857860565186,1.952880024909973,1.4733438257137728,1.21172308921814,0.397167950868607,126.09495032670952,18.105060366715385,1.638429169469776,0.150439494478859,1,0.547131180763245
17643.0,1574978.5132799998,5184633.63924,1.639913082122803,2.458633899688721,1.3769209077133469,1.608679294586182,0.400288015604019,139.6943760783174,45.723157041914114,1.640744845553681,0.313054686093014,0,0.223927587270737
40731.0,1574979.0,5184827.0,1.41778564453125,2.259871006011963,1.4892322134898528,0.515836894512177,0.397167950868607,118.35738724225936,25.063228782751484,1.596169337558879,0.225628226109063,1,0.555820465087891
40011.0,1574980.7032899999,5184675.61345,2.287996053695679,3.10490894317627,1.3950790510094295,1.182376384735107,0.400288015604019,126.56695736694633,24.0602369697116,1.638167449733135,0.340408083891035,1,0.3974597752094271
25663.0,1574981.26,5184545.62,1.862063407897949,2.806289196014404,1.336449126650953,0.23565262556076,0.403432130813599,161.32996639460114,39.93079030572527,1.620235649443833,0.415688875789137,0,0.104657471179962
40734.0,1574982.0,5184804.0,1.368857860565186,2.302582740783691,1.4700939438358083,0.900339066982269,0.397167950868607,121.74356435643564,40.81639907776824,1.60134053170359,0.168208050168973,1,0.5493181347846979
33312.0,1574987.05401,5184576.79411,1.809411287307739,2.776405572891235,1.3407594944911896,0.511037528514862,0.403432130813599,102.04980890772198,40.624408054740854,1.684679275907033,0.460896589396348,0,0.147440999746323
25665.0,1574991.82,5184544.74,1.962589025497437,2.852240085601806,1.3221031842877966,0.23565262556076,0.403432130813599,131.07850309094783,36.34287894706457,1.728069267605629,0.515880928829499,0,0.104657471179962
37962.0,1574993.56872,5184520.84432,1.977387666702271,2.868956327438353,1.3114292656564503,0.388143658638,0.403432130813599,105.41310998457912,38.04054422093643,1.755475474554799,0.323361101342397,0,0.075654119253159
22298.0,1574997.48,5184643.91,2.087969303131104,2.848798036575317,1.357440363314898,1.883031487464905,0.400288015604019,137.71987221958042,32.99207991510673,1.502293339969218,0.365871670025473,1,0.30285057425499
22297.0,1574998.21,5184665.02,2.282222986221313,3.029010772705078,1.3672299666119911,0.855994880199432,0.400288015604019,123.62080270667852,29.91166841324861,1.572158592996958,0.2717106188083,1,0.332125425338745
27710.0,1574999.61847,5184611.824519999,1.959152460098267,2.76488995552063,1.3394165770804587,1.441653966903687,0.403432130813599,151.25167443499453,44.922462705967504,1.501870643040943,0.429833335737205,0,0.176973804831505
17184.0,1575001.2227,5184720.055819999,1.623625993728638,2.313437223434448,1.3939183569837938,2.761041879653931,0.400288015604019,128.86644915650575,30.002143070241495,1.565473167640578,0.311215240844716,1,0.5712466835975649
50446.0,1575004.15867,5184826.29722,1.381860971450806,2.178912878036499,1.4587746534823718,0.510254561901093,0.397167950868607,116.18260254444832,23.16586489011504,1.60371872795477,0.241076460687642,1,0.5506367683410639
6299.0,1575007.92455,5184483.84842,1.834730982780457,2.891213893890381,1.280704493237654,1.085586547851562,0.406612396240234,144.61058969065547,38.541710528801005,1.62473313056744,0.255030794381936,0,0.035924270749092
22299.0,1575010.33,5184666.17,2.282222986221313,3.090821027755737,1.3523966338009463,0.830984652042389,0.400288015604019,115.92144158600053,29.094675472043072,1.610725907976752,0.316108829057535,0,0.296625435352325
43757.0,1575020.2,5184641.4,2.161094188690186,2.790168285369873,1.327018499813634,2.454272985458374,0.402736335992813,135.12452760520858,23.51300919212687,1.633474004421411,0.322202425372344,0,0.2905835211277009
27823.0,1575036.53708,5184511.78588,2.104935646057129,3.077856540679932,1.2510011616857073,0.609511911869049,0.405888289213181,125.80597495913624,52.58542741058329,1.533895958625515,0.445318536084613,0,0.090026050806046
30102.0,1575037.0,5184594.0,1.844150543212891,2.714781045913696,1.2827225905467983,0.904006361961365,0.405888289213181,133.69927681356984,53.26627850646236,1.626838997205607,0.364633948917046,0,0.1347280144691469
43758.0,1575037.0,5184663.1,2.112471342086792,2.826687335968018,1.316885817441578,1.983669638633728,0.402736335992813,125.165753348855,20.24361054833098,1.616571540235913,0.129344008258102,0,0.253424167633057
18962.0,1575037.10181,5184548.16376,1.826566576957704,2.401620149612427,1.263401040467454,1.285456776618958,0.405888289213181,174.2498284643532,34.39050418063394,1.488274407068694,0.181816279882281,0,0.095640808343887
20925.0,1575037.10181,5184548.16376,1.826566576957704,2.401620149612427,1.263401040467454,1.285456776618958,0.405888289213181,174.2498284643532,34.39050418063394,1.488274407068694,0.181816279882281,0,0.095640808343887
29280.0,1575038.0,5184601.0,1.841656923294067,2.71358323097229,1.284603583246068,0.904006361961365,0.405888289213181,134.99414744932793,48.70710718535517,1.65651275815173,0.396384439295204,0,0.1347280144691469
4666.0,1575043.53785,5184623.15451,1.5649094581604,2.34547758102417,1.287971756348762,0.196051493287086,0.405888289213181,123.70490298644688,38.51926029240058,1.549821640489582,0.362143855183939,0,0.185265079140663
25156.0,1575044.0,5184685.0,1.640043377876282,2.297149419784546,1.3201719212219287,2.04170036315918,0.402736335992813,126.17182414400133,22.832781743975143,1.6828912441218,0.16372167849072,0,0.209176406264305
43887.0,1575067.82,5184528.26,1.694537162780762,2.442593574523926,1.2151841642569152,1.946568846702576,0.405888289213181,124.10257796362455,47.2736041401555,1.593790462794321,0.481429144753001,0,0.1016867160797119
30104.0,1575069.94,5184789.54,1.507806062698364,2.147447824478149,1.354966531936789,1.524629592895508,0.399596095085144,153.7942193864031,25.393524434738367,1.672197628819288,0.163330900146987,1,0.348588496446609
4982.0,1575072.49926,5184474.39329,1.577517986297607,2.617913007736206,1.1910343860347274,2.644840955734253,0.409068912267685,150.15079915004662,48.65918900037811,1.473383582110031,0.464967371764225,0,0.03941597416997
28541.0,1575073.2,5184694.5,1.255047798156738,2.126682996749878,1.2892453734336509,1.380753397941589,0.402736335992813,143.21679228616253,22.711528063363183,1.588710033515139,0.162984214263614,0,0.252248793840408
4984.0,1575075.4456499997,5184602.70309,1.747346997261047,2.529650688171387,1.236915883632421,1.018433570861816,0.405888289213181,147.0056147955342,38.65772377793907,1.519066816786996,0.33745370022958,0,0.2017520815134049
25691.0,1575077.1,5184737.6,1.305158615112305,2.114336013793945,1.3112911839112296,0.807624936103821,0.402736335992813,146.73401426516955,29.37868851864781,1.660978494676989,0.171725918659608,1,0.3379226326942439
25692.0,1575077.4,5184723.4,1.249742269515991,1.893905758857727,1.3018260362679877,0.071370780467987,0.402736335992813,144.25125097004127,31.05658581670411,1.6353894155916,0.293361385916346,1,0.333753407001495
17677.0,1575077.50294,5184704.10342,1.255047798156738,1.837335705757141,1.2897074587032367,1.380753397941589,0.402736335992813,147.37490008124018,33.797712405220864,1.568817775046425,0.330887662371303,0,0.292764276266098
43888.0,1575077.67,5184528.21,1.694537162780762,2.456794261932373,1.2021085719545752,0.992008626461029,0.405888289213181,130.18585025517004,32.1804027764053,1.512938948263378,0.419110859243876,0,0.104596480727196
30108.0,1575077.87,5184814.25,1.418777227401733,2.260019302368164,1.3633305935219666,0.824107468128204,0.399596095085144,147.026324559015,28.9740762509152,1.639330018790933,0.189664582256821,1,0.341812878847122
29288.0,1575079.48,5184646.71,1.576897859573364,2.382346391677856,1.2542013203140696,0.218490436673164,0.402736335992813,141.47958947182144,22.1492625240792,1.667841135994685,0.224789694611742,0,0.240691006183624
43892.0,1575082.19,5184795.94,1.507806062698364,2.114774703979492,1.345018258255171,1.158615231513977,0.399596095085144,149.04494967150524,23.26825036996116,1.44322932820018,0.16244844099241,1,0.349530547857285
22350.0,1575082.28,5184669.77,1.457410335540771,2.250092029571533,1.2634822629477955,0.424546152353287,0.402736335992813,137.54706867209157,30.28218178286023,1.454883148848796,0.296139528990857,0,0.2410178035497669
4713.0,1575085.57812,5184791.69926,1.507806062698364,2.134371995925903,1.3379966084815234,1.158615231513977,0.399596095085144,147.37995402562467,16.98791507967682,1.558569120732901,0.084397648347918,1,0.349530547857285
29285.0,1575085.6299999997,5184630.85,1.589925527572632,2.390904664993286,1.2379578521717087,0.267730623483658,0.402736335992813,138.39929881381337,27.29821483262332,1.660662919991535,0.353646070919892,0,0.225417941808701
22351.0,1575092.75,5184682.03,1.481057047843933,2.251956939697266,1.2575367797928179,1.494762539863586,0.402736335992813,151.19874135244106,17.831696927372246,1.5282218046522,0.096343203614575,0,0.261161595582962
43647.0,1575096.01,5184717.02,1.487533092498779,2.168891191482544,1.2750186753044048,1.498773694038391,0.402736335992813,133.03321602865407,28.688579261667897,1.574560743488888,0.249001836968283,1,0.3090293407440189
4981.0,1575103.3959899999,5184530.72178,1.586341857910156,2.328535556793213,1.1690355451946874,1.109703779220581,0.405888289213181,131.64133877919645,21.371955531356495,1.519747835831579,0.284030238637647,0,0.109523333609104
4649.0,1575108.42625,5184413.43783,0.846886038780212,1.718924283981323,1.1271540381792509,0.738023936748505,0.409068912267685,103.19816238554236,25.402364249071255,1.90624954676759,0.365731790684159,0,0.094766736030579
25167.0,1575111.31211,5184756.948919999,1.505043983459473,2.257682085037231,1.2830755821586362,0.843724012374878,0.399596095085144,122.00024938309984,20.785484710149746,1.706623507326393,0.187168265546255,1,0.317858815193176
37112.0,1575115.12,5184819.58,1.327330112457275,2.215149402618408,1.3241415742715656,2.552774429321289,0.399596095085144,156.36895166504263,44.186267085165795,1.671091663423635,0.284697609871671,1,0.310956180095673
37111.0,1575116.37,5184785.02,1.308411836624146,2.087547302246094,1.2969992323816855,0.761764526367188,0.399596095085144,147.34933307690218,31.289546601469823,1.711316998679356,0.162889514970488,1,0.330412447452545
38480.0,1575118.2464,5184499.7608199995,1.597990274429321,2.3451247215271,1.1378936342558315,0.397090494632721,0.409068912267685,144.4233274789794,41.94107369240944,1.564484857684445,0.301114212033676,0,0.07194372266531
37119.0,1575127.22,5184632.17,1.550678968429565,2.353412866592407,1.1858734870364078,0.634793758392334,0.402736335992813,121.4700320841244,22.8653355214812,1.614198619948586,0.119509303855795,0,0.1967897862195969
37118.0,1575128.48,5184616.96,1.550678968429565,2.238096475601196,1.176096906975064,1.218235611915588,0.405888289213181,140.4492099420915,25.555233400390307,1.487769252694342,0.176836385721816,0,0.174544811248779
16972.0,1575131.88863,5184396.41484,1.298338651657104,2.352112293243408,1.0918634186473097,2.672034978866577,0.409068912267685,107.57880394107644,32.33942202707126,1.975986685703116,0.448436690955382,0,0.1670064479112629
16971.0,1575135.87061,5184412.866359999,0.80372142791748,1.538705229759216,1.0896837011861717,1.833517074584961,0.411497533321381,134.3410585016464,38.74991829123513,1.84090039312359,0.538210370545892,0,0.097902961075306
25704.0,1575137.8,5184500.96,1.602313280105591,2.336185693740845,1.1122940954996636,0.192379549145699,0.411497533321381,126.03505473144324,16.341273794510872,1.595248087278681,0.118053536377124,0,0.103449024260044
32773.0,1575140.55427,5184699.08394,1.555778741836548,2.191109657287598,1.209187866469143,0.562798142433167,0.405153751373291,138.57342413190966,33.537726164783976,1.560140029175537,0.364341978028384,0,0.226562306284904
33311.0,1575141.57641,5184597.4683,1.582794904708862,1.986487746238708,1.1492897261112613,1.515230774879456,0.408313572406769,112.09900990099013,13.437158663697762,1.738395083109972,0.14087257473325,0,0.135873839259148
17679.0,1575144.55712,5184670.42779,1.372362613677979,2.009072542190552,1.1863339687104593,0.398391485214233,0.405153751373291,130.11184217355213,37.56870963230913,1.629860167828678,0.24663073952232,0,0.188919991254807
32776.0,1575147.13005,5184713.87913,1.565967321395874,2.238477468490601,1.210890212251757,0.235401853919029,0.405153751373291,138.00744070225414,34.38738958900638,1.509650271046375,0.327990860820362,0,0.25949814915657
41221.0,1575150.32937,5184789.07818,1.554062128067017,2.203037023544312,1.260502918645033,0.330357283353806,0.401998221874237,115.25985907511424,23.379123954666017,1.662110619929172,0.396474252579704,0,0.274720758199692
43455.0,1575154.42947,5184729.78757,1.565967321395874,2.266669750213623,1.2129046292089884,0.351219803094864,0.405153751373291,149.64929503251432,40.076489556832925,1.470441511332451,0.334266342812611,0,0.281052052974701
41222.0,1575157.03911,5184811.425890001,1.554062128067017,2.177752017974854,1.26996007452223,0.696310877799988,0.401998221874237,139.76609986037667,24.01162600586805,1.704559143621727,0.109977784694279,0,0.270620942115784
32775.0,1575158.8888299998,5184704.59354,1.555778741836548,2.323952436447144,1.1905293965838706,0.431863933801651,0.405153751373291,127.96964220475712,39.06044668660365,1.574528262500076,0.29751989814994,0,0.2224304974079129
37343.0,1575169.2,5184570.16,1.485307455062866,2.204166889190674,1.1002600498809687,1.810874104499817,0.408313572406769,147.821529491156,20.343815387947235,1.712842412820112,0.284844847351064,0,0.122028954327106
10775.0,1575170.0,5184682.0,1.586882948875427,2.228402376174927,1.1623235114222665,0.723628520965576,0.405153751373291,151.65199243920355,42.261435443445954,1.582132406748168,0.395552243940332,0,0.179120749235153
4435.0,1575174.27385,5184753.82564,1.517963886260986,2.135601997375488,1.206537372072232,1.125480532646179,0.401998221874237,147.98042483911027,34.00980396374211,1.49399626748417,0.338705171201915,0,0.2570437192916869
30105.0,1575179.3493899999,5184791.40644,1.568930864334106,2.226562738418579,1.2290006753728508,0.127090066671371,0.401998221874237,131.82853047806373,22.10561689716504,1.784251852401746,0.250150286329242,0,0.273416221141815
50432.0,1575180.07189,5184463.89475,1.3022301197052,2.392404794692993,1.0433576644618776,1.142205238342285,0.411497533321381,135.06036638838162,29.38417241753416,1.54561773717999,0.242209634424107,0,0.0497426018118859
20932.0,1575181.42487,5184548.616169999,1.149759650230408,1.898877859115601,1.0743144827561075,0.617144823074341,0.408313572406769,155.88285014196327,9.144680474141204,1.55303828803719,0.057511025528918,0,0.116892799735069
18963.0,1575182.04461,5184549.25593,1.149759650230408,1.898877859115601,1.0738015062297888,0.617144823074341,0.408313572406769,155.88285014196327,9.144680474141204,1.55303828803719,0.057511025528918,0,0.116892799735069
50433.0,1575192.44756,5184462.60766,1.678320646286011,2.426881074905396,1.0263640966560035,1.142205238342285,0.411497533321381,153.0830142167003,18.863889454868534,1.472145422701752,0.142187954446766,0,0.1000870689749719
30100.0,1575192.6916399999,5184571.89108,1.506158709526062,2.075929641723633,1.070877735494011,1.230197906494141,0.408313572406769,125.20757768933564,26.177456768324575,1.590836501773341,0.275753929318098,0,0.134039014577866
51767.0,1575194.12,5184781.99,1.548643827438354,2.282963991165161,1.2048690381972127,0.589842736721039,0.401998221874237,138.65528116525655,27.669128864843387,1.622784111955535,0.343896569282103,0,0.278447359800339
40932.0,1575196.65307,5184637.875,1.65146267414093,2.31181001663208,1.1021636530810475,0.169193163514137,0.405153751373291,133.13077453400686,32.87293635577895,1.562695165740321,0.304297712168445,0,0.274216860532761
40931.0,1575204.46291,5184603.03111,1.665024518966675,2.358869791030884,1.072294673165194,0.272512316703796,0.408313572406769,119.81435452496694,44.187414447571754,1.728046143305819,0.573680143462812,1,0.395248979330063
23699.0,1575206.32955,5183808.94684,2.046736717224121,2.447652816772461,0.5553265626554647,0.425785541534424,0.430944085121155,103.5288162226077,30.74039363380012,1.978877362322685,0.745471504603621,1,0.428694039583206
7645.0,1575207.1829,5185784.59293,1.080213785171509,3.697681188583374,2.263344501777104,0.332548052072525,0.374729126691818,83.91288152772667,17.54900195176248,1.980685876793252,0.30758581921694,0,0.112819984555244
51752.0,1575211.85,5184570.34,1.506158709526062,2.175754070281982,1.045535354393154,1.067304372787476,0.408313572406769,140.04181573334196,29.57169314822241,1.535915166872008,0.365094039000519,0,0.256782799959183
15685.0,1575215.30858,5183685.0157,2.118737697601318,2.367121458053589,0.39989102992625886,0.183683007955551,0.434205651283264,85.84929867216232,23.74586356950948,2.293760111655614,0.35542684312704,1,0.373241394758224
25721.0,1575218.26,5184795.59,1.209136009216309,2.141225576400757,1.1884322942109262,2.684545040130615,0.401998221874237,128.56769589296783,38.90403449342965,1.767692787466623,0.332744570461272,1,0.392691671848297
7638.0,1575226.10572,5185768.69943,1.656910181045532,3.694288492202759,2.2321645769100145,0.237357065081596,0.374729126691818,96.24292038575021,29.798155750203087,1.861908005334498,0.319073330119445,0,0.104718647897243
4436.0,1575226.85446,5184681.05507,1.542395234107971,2.2324059009552,1.0929334054679112,1.797834873199463,0.405153751373291,118.81334766638456,22.925080967949913,1.644907666326282,0.296102903186271,1,0.477486133575439
15687.0,1575227.76779,5183971.33348,1.950851440429688,2.694266080856323,0.7295818512640031,0.206962883472443,0.424421221017838,147.0634634023363,21.54157301349172,1.552884230526214,0.284037516436463,1,0.328682392835617
4437.0,1575228.36261,5184748.73857,1.527167081832886,2.251016616821289,1.1401148408959079,1.052813172340393,0.401998221874237,132.65076569850405,34.49282308541683,1.592319022512671,0.350168720712557,1,0.532990753650665
25724.0,1575229.52,5184786.19,1.599917888641357,2.132443904876709,1.1682620830002894,0.659164011478424,0.401998221874237,139.41677166885185,32.253202538285535,1.782424583994147,0.501273601928342,1,0.4540077745914461
43865.0,1575231.08,5184741.4,1.527167081832886,2.173052549362183,1.1314040490479895,1.250954151153564,0.405153751373291,133.0926348112434,32.631573083988016,1.676886162119477,0.392108766628902,1,0.532990753650665
28566.0,1575233.64,5184659.53,1.597416877746582,2.06324315071106,1.0703811046955223,1.11007034778595,0.405153751373291,131.5879973900852,24.419242856124445,1.616310676420176,0.419883581622038,1,0.490279346704483
343.0,1575236.81998,5184710.41374,1.304017901420593,1.842466950416565,1.101747264260476,1.388007402420044,0.405153751373291,133.2167850872137,31.46306203609168,1.717483286181836,0.180211642423071,1,0.515234112739563
31794.0,1575239.24885,5184774.1907,1.319173097610474,2.2379150390625,1.1477174573093183,2.621317863464355,0.401998221874237,127.80679048957836,50.5863308332407,1.689808646165799,0.432632117393536,1,0.4540077745914461
5254.0,1575249.07586,5184672.18893,1.37968122959137,1.892415642738342,1.0602810695002272,1.281738996505737,0.407550096511841,157.85355251189878,46.52417812615102,1.533706377593887,0.481182478984855,1,0.539392113685608
344.0,1575256.57532,5184542.7798,1.2239670753479,1.869699478149414,0.974350923904724,1.217069625854492,0.410715848207474,150.1616124621357,26.5807613836706,1.491713730303957,0.163110224941615,0,0.285515636205673
513.0,1575265.41838,5185760.71015,1.605894804000854,3.570585966110228,2.199004839999652,0.237995088100433,0.37708842754364,100.79083451400012,41.62542982814168,1.805311365794516,0.380041592507279,0,0.092386193573475
25730.0,1575265.68,5184256.25,1.46571934223175,2.163406848907471,0.8900397662890982,1.397382259368896,0.420356839895248,140.2979254355543,41.319176540114725,1.624455715505019,0.574139102850666,0,0.148040443658829
4983.0,1575269.07943,5184593.270219999,1.551029443740845,2.212137699127197,0.9856641800409712,1.085840940475464,0.410715848207474,115.86195116848457,37.351919672739136,1.61057170039886,0.274480083672568,1,0.4065860807895661
28557.0,1575273.91,5184714.96,1.525643467903137,2.216973543167114,1.0620655651337294,1.068930864334106,0.407550096511841,131.74158415841586,38.44521033707753,1.516729830375047,0.291509682156966,1,0.5288144946098329
6480.0,1575275.68529,5184675.87795,1.63432788848877,2.287959337234497,1.0312344811013912,0.486633032560349,0.407550096511841,127.13966969114702,19.093172106658415,1.577828197063366,0.14553990664803,1,0.5707972049713129
25735.0,1575276.36,5184280.91,1.749963283538818,2.500719547271729,0.8798654507127616,0.662277936935425,0.4171222448349,144.07434610842313,40.021448526991655,1.589283453746152,0.478650287725482,0,0.177887037396431
25736.0,1575276.55,5184217.99,1.492386102676392,2.21866512298584,0.87016730191108,0.348066389560699,0.420356839895248,127.12814280430104,45.79099624517542,1.729030750627099,0.45733336340416,0,0.104171253740788
38310.0,1575285.06645,5184451.95349,1.505528688430786,2.134235620498657,0.8990025364703846,1.644084692001343,0.413903325796127,150.10206529261,24.66640697388208,1.655190223092595,0.214258528380553,0,0.207894951105118
20754.0,1575285.84752,5184344.688019999,1.530135154724121,2.082405567169189,0.8733518238187676,0.379523366689682,0.4171222448349,151.89789118884778,23.32625265918037,1.489613457095882,0.183520340107577,1,0.338711977005005
15665.0,1575287.16235,5184070.04585,1.282804369926453,1.971271634101868,0.8269588451270893,1.061174392700195,0.423594772815704,118.24482665154312,27.11415188614785,1.736530620914851,0.312743291667375,0,0.2092616260051729
20941.0,1575287.45531,5184427.57553,0.911268353462219,1.670077085494995,0.8880995386409171,0.493148595094681,0.413903325796127,146.6567392196016,32.66287509093252,1.517469515776026,0.260741366995502,0,0.1624157428741459
32772.0,1575289.46773,5184662.64945,0.874551594257355,2.224230766296387,1.0055777230657577,1.830367684364319,0.407550096511841,137.50138613861387,54.561617884999094,1.589347916859907,0.15930427402461,1,0.5896983742713929
304.0,1575300.65358,5184245.64716,1.615944385528564,2.028216123580933,0.8404966276827098,0.986427783966064,0.420356839895248,91.81513145675504,15.571032030850658,1.909520041248645,0.38680318499432,0,0.061665136367083
32653.0,1575307.1476399999,5184273.56193,1.988277673721313,2.662929534912109,0.8368820226376096,0.675088107585907,0.420356839895248,126.78475596231144,29.25716096722249,1.622020325646727,0.51638768818581,0,0.059328731149435
327.0,1575314.3801799999,5183646.70271,1.825793027877809,1.958672404289246,0.2886878991281186,0.916414439678192,0.436636418104172,125.8007673044872,31.168673935994555,1.570855505251089,0.21260691649928,1,0.332685977220535
25745.0,1575322.71,5184265.56,1.959481000900269,2.619643688201904,0.8140029284482931,1.028610348701477,0.420356839895248,124.18809636398184,26.99695501953501,1.732670870518414,0.547714586766152,0,0.0559784546494479
6438.0,1575322.78797,5185750.867869999,1.566298365592957,3.407044649124147,2.154550715928035,0.909582257270813,0.37708842754364,87.25935410777788,31.033856978408533,1.760723968456913,0.366422878616075,0,0.0513353422284129
