,Test ID,easting__N,northing__,GWD (m),Elevation,L (m),Slope (%),Displ (m),PGA (g),Qtncs_med,Qtncs_std,Ic_med,Ic_std
574,37110.0,1575514.66,5182173.91,2.332675695419312,4.280751705169679,1522.0298153191684,2.238883972167969,0.536837875843048,0.48531049489975,118.1366233080824,19.555960208860157,1.70888026490278,0.31245038870426056
575,15924.0,1575515.12231,5182652.29856,3.092496395111084,4.233438491821288,1040.934286036379,1.565508246421814,0.170117944478989,0.471648663282394,162.4268485359761,27.866039312858227,1.4745587745091204,0.15846634584328487
576,5056.0,1575515.8345700002,5182541.04249,1.796181797981262,3.054306268692017,1189.3469167412227,0.492471039295197,0.12972357869148302,0.475056380033493,138.36699836026122,31.140890942482038,1.6088118430134084,0.37354110808194335
577,5055.0,1575516.2438,5182139.661040001,2.505300045013428,4.555800914764403,1531.8272853082526,0.8606175780296329,0.473263472318649,0.48531049489975,137.66765226922558,19.22311794219266,1.5184162601231352,0.15122182816021545
578,31716.0,1575518.9154299998,5182559.130580001,1.796181797981262,3.200917959213257,1166.2582664941935,0.553207516670227,0.169059842824936,0.471648663282394,113.50833999985909,19.846170516483017,1.6877011726869742,0.20819844268087725
579,40258.0,1575519.6279,5182332.45495,1.981335520744324,3.75149393081665,1470.0351303482214,1.162225365638733,0.470285654067993,0.478464514017105,124.99951780532145,18.01599175945702,1.6333385400720268,0.14321253024599978
580,37665.0,1575521.27758,5181554.82477,2.558319091796875,5.768599510192871,1722.0533694460114,1.0034341812133791,0.024806026369333,0.5027396678924559,140.74669935863852,22.83656900956953,1.54544507382714,0.17618799307568395
581,43913.0,1575522.46,5182637.66,3.092496395111084,4.344596862792969,1063.2159739967005,0.856055319309235,0.208610579371452,0.471648663282394,146.83750847537826,42.008180866734406,1.5169182739076548,0.21034006260307853
582,4651.0,1575522.53353,5182470.63044,2.084001302719116,3.676569938659668,1285.8452603372718,1.863398671150208,0.15420117974281305,0.475056380033493,118.07425757983957,8.796617448936884,1.7058881632633356,0.11437398172181015
583,25802.0,1575523.44,5183180.97,2.2513644695281982,2.423483371734619,348.8497347639572,2.73081636428833,0.28486093878746005,0.4547325074672701,141.84484140689474,12.169530689311399,1.5715960509026847,0.06655449129958478
584,37666.0,1575525.04015,5181542.51081,2.558319091796875,5.759886264801025,1733.0997810922695,1.0034341812133791,0.032078608870506,0.5027396678924559,143.69382602329682,27.237517931933,1.5259354372442815,0.1621666119674141
585,51893.0,1575525.44633,5181475.321,3.4656662940979,6.639610290527344,1770.0166114051212,2.323243856430054,0.004152871202677,0.5060928463935851,103.44514054620777,27.85989052718855,1.7744344468786781,0.4123113912324105
586,43660.0,1575530.0,5182162.0,2.505300045013428,4.293543815612793,1545.3964276633785,1.5964685678482062,0.46591579914093,0.48531049489975,129.27674972231503,21.694351731686712,1.6211212389610523,0.13738084131312495
587,51894.0,1575531.20911,5181468.567319999,3.4656662940979,6.7977294921875,1781.115171069154,2.323243856430054,0.005407975520939,0.5060928463935851,121.0547774017206,19.215312988891945,1.6248292216681368,0.13030607877838185
